着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,コーナー通過順,厩舎,馬体重(増減),date,race_type,course_ren,weather,ground_state,horse_id,jockey_id
202102010209,6,5,9,タイセイグラシア,牝3,52.0,坂井,1:09.1,1/2,5.0,10.6,35.5,3-4,栗東矢作,448(+18),2021年7月4日,芝,1200,曇,良,2018100377,01163
202102010209,7,8,16,アゼルスタン,牡3,54.0,藤岡佑,1:09.2,クビ,7.0,16.3,35.1,11-11,美浦堀,500(+2),2021年7月4日,芝,1200,曇,良,2018104923,01093
202102010209,8,6,11,ブルメンダール,牡3,54.0,横山武,1:09.3,1/2,1.0,2.9,35.6,5-6,美浦国枝,458(0),2021年7月4日,芝,1200,曇,良,2018105236,01170
202102010209,9,3,6,フロスティクォーツ,牡3,53.0,☆斎藤,1:09.3,アタマ,6.0,11.7,34.6,15-13,美浦斎藤誠,468(-6),2021年7月4日,芝,1200,曇,良,2018103120,01178
202102010209,10,5,10,ヨークテソーロ,牝5,52.0,▲横山琉,1:09.4,クビ,12.0,51.5,36.0,2-2,美浦高木,438(+2),2021年7月4日,芝,1200,曇,良,2016110111,01192
202102010209,11,6,12,メサテソーロ,牝4,55.0,武豊,1:09.4,アタマ,2.0,6.0,35.5,7-8,美浦栗田,522(+6),2021年7月4日,芝,1200,曇,良,2017110073,00666
202102010209,12,7,14,カラパタール,牝3,49.0,★永島,1:09.4,ハナ,8.0,16.5,35.6,7-8,美浦池上,442(+2),2021年7月4日,芝,1200,曇,良,2018105383,01187
202102010209,13,4,8,ヴィクトリアポデル,牡5,54.0,▲小林凌,1:09.5,1/2,16.0,225.5,36.3,1-1,美浦杉浦,506(+4),2021年7月4日,芝,1200,曇,良,2016100824,01177
202102010209,14,2,4,タイセイレフィーノ,牝4,55.0,菱田,1:09.7,1,10.0,29.2,35.8,7-8,栗東森田,482(+10),2021年7月4日,芝,1200,曇,良,2017104559,01144
202102010209,15,8,15,ゴットゴーゴー,牝3,52.0,古川吉,1:09.7,アタマ,14.0,80.8,35.3,13-13,栗東木原,464(0),2021年7月4日,芝,1200,曇,良,2018105530,01015
202102010209,16,7,13,エアリーフローラ,牝4,52.0,▲西谷凜,1:10.0,1.3/4,15.0,117.9,35.4,15-16,栗東寺島,440(+4),2021年7月4日,芝,1200,曇,良,2017105476,01189
202102010210,1,3,3,ロッシュローブ,牡4,56.0,菱田,1:46.0,,1.0,3.2,38.4,3-3-2-1,栗東田中克,502(+2),2021年7月4日,ダ,1700,曇,良,2017102835,01144
202102010210,2,7,8,ヴィーダ,セ6,54.0,勝浦,1:46.3,1.1/2,5.0,10.0,38.8,2-2-1-2,美浦堀井,448(+8),2021年7月4日,ダ,1700,曇,良,2015105143,01025
202102010210,3,7,9,コスモセイリュウ,牡4,54.0,丹内,1:46.9,3.1/2,3.0,6.8,39.1,5-5-4-3,美浦中野,500(+14),2021年7月4日,ダ,1700,曇,良,2017110122,01091
202102010210,4,4,4,フクノワイルド,牡5,54.0,斎藤,1:47.1,1.1/4,9.0,19.6,38.7,5-7-8-8,栗東上村,498(-6),2021年7月4日,ダ,1700,曇,良,2016109096,01178
202102010210,5,1,1,メイショウフォイル,牡4,54.0,泉谷,1:47.1,アタマ,10.0,20.2,38.8,8-8-6-6,栗東南井,520(+6),2021年7月4日,ダ,1700,曇,良,2017105794,01182
202102010210,6,6,6,ナムラゴロフキン,牡4,54.0,小沢,1:47.3,1.1/4,7.0,14.5,39.0,5-5-6-5,栗東大橋,500(-8),2021年7月4日,ダ,1700,曇,良,2017102802,01185
202102010210,7,8,11,オーバーリミット,牡4,54.0,川又,1:48.0,4,11.0,30.3,39.6,8-9-8-8,栗東宮本,496(-2),2021年7月4日,ダ,1700,曇,良,2017106227,01166
202102010210,8,8,10,ダノングレーター,牡5,55.0,団野,1:48.3,1.3/4,6.0,12.5,39.6,11-11-10-10,栗東茶木,472(-4),2021年7月4日,ダ,1700,曇,良,2016104819,01180
202102010210,9,2,2,ブラックジェイド,牡7,54.0,秋山稔,1:48.9,3.1/2,4.0,8.6,41.4,1-1-2-3,美浦蛯名利,540(+2),2021年7月4日,ダ,1700,曇,良,2014104595,01181
202102010210,10,6,7,アコルドエール,セ4,54.0,池添,1:49.2,1.3/4,8.0,16.5,41.1,3-3-5-6,美浦中川,482(-18),2021年7月4日,ダ,1700,曇,良,2017105135,01032
202102010210,11,5,5,オンリーワンボーイ,牡4,55.0,横山武,1:49.4,1.1/4,2.0,4.1,40.2,10-10-11-11,美浦斎藤誠,462(+6),2021年7月4日,ダ,1700,曇,良,2017102141,01170
202102010211,1,1,1,サトノエルドール,牡5,56.0,ルメー,1:48.0,,2.0,3.7,35.0,9-9-3-3,美浦国枝,474(-2),2021年7月4日,芝,1800,曇,良,2016104319,05339
202102010211,2,8,10,マイネルファンロン,牡6,57.0,丹内,1:48.0,クビ,7.0,19.1,35.1,2-2-2-2,美浦手塚,484(-4),2021年7月4日,芝,1800,曇,良,2015100744,01091
202102010211,3,7,9,ナイママ,牡5,56.0,黛,1:48.1,クビ,6.0,12.1,34.9,4-5-6-4,美浦武藤,478(+4),2021年7月4日,芝,1800,曇,良,2016103387,01109
202102010211,4,8,11,ハーメティキスト,牡5,56.0,横山武,1:48.2,3/4,4.0,6.7,34.7,6-8-9-7,美浦木村,458(-4),2021年7月4日,芝,1800,曇,良,2016104634,01170
202102010211,5,6,7,ワールドウインズ,セ4,56.0,武豊,1:48.2,ハナ,1.0,3.0,35.1,4-3-4-4,栗東武幸,468(+12),2021年7月4日,芝,1800,曇,良,2017104093,00666
202102010211,6,5,5,ソッサスブレイ,セ7,56.0,勝浦,1:48.3,1/2,11.0,189.2,35.0,6-5-7-7,美浦粕谷,454(0),2021年7月4日,芝,1800,曇,良,2014100235,01025
202102010211,7,6,6,ジェットモーション,セ5,56.0,藤岡佑,1:48.3,クビ,3.0,5.6,34.9,6-7-7-7,栗東藤岡,526(0),2021年7月4日,芝,1800,曇,良,2016104556,01093
202102010211,8,3,3,ドゥオーモ,牡8,57.0,団野,1:48.5,1.1/4,9.0,36.6,34.8,9-9-10-10,栗東野中,466(-8),2021年7月4日,芝,1800,曇,良,2013104803,01180
202102010211,9,4,4,マドラスチェック,牝5,57.0,斎藤,1:48.6,1/2,5.0,9.5,35.8,1-1-1-1,美浦斎藤誠,506(+3),2021年7月4日,芝,1800,曇,良,2016110140,01178
202102010211,10,2,2,バラックパリンカ,セ5,56.0,横山和,1:48.7,クビ,8.0,19.8,35.6,3-3-4-4,栗東平田,436(0),2021年7月4日,芝,1800,曇,良,2016104907,01140
202102010211,11,7,8,ハーリーバーリー,牡6,56.0,荻野琢,1:49.6,5,10.0,150.8,35.6,9-9-11-11,地方田中正,528(-4),2021年7月4日,芝,1800,曇,良,2015103718,01112
202102010212,1,4,4,ジャズエチュード,牝3,50.0,秋山稔,1:08.6,,1.0,2.0,34.7,1-1,美浦黒岩,492(+2),2021年7月4日,芝,1200,曇,良,2018110120,01181
202102010212,2,2,2,ガリレイ,セ4,57.0,菱田,1:08.9,2,2.0,4.8,34.4,5-5,栗東高橋亮,496(+4),2021年7月4日,芝,1200,曇,良,2017102809,01144
202102010212,3,8,8,サトノジヴェルニー,牡4,57.0,坂井,1:09.0,クビ,3.0,5.2,35.1,2-2,栗東音無,458(0),2021年7月4日,芝,1200,曇,良,2017110041,01163
202102010212,4,8,9,ヴォイスオブジョイ,牝5,55.0,丹内,1:09.2,1.1/4,6.0,23.5,34.2,7-7,美浦水野,468(+10),2021年7月4日,芝,1200,曇,良,2016110058,01091
202102010212,5,3,3,ミエノワールド,牡4,57.0,ルメー,1:09.3,クビ,4.0,6.0,35.1,3-3,栗東西園,506(+4),2021年7月4日,芝,1200,曇,良,2017105306,05339
202102010212,6,7,7,プレトリア,セ6,57.0,団野,1:09.4,3/4,5.0,13.3,34.2,9-8,美浦中川,468(0),2021年7月4日,芝,1200,曇,良,2015103675,01180
202102010212,7,6,6,シトラスノキセキ,牝5,55.0,小沢,1:09.5,1/2,8.0,39.8,35.3,3-3,美浦加藤征,448(+14),2021年7月4日,芝,1200,曇,良,2016105038,01185
202102010212,8,5,5,イルミネーター,牡4,57.0,水口,1:10.1,3.1/2,9.0,75.5,35.2,7-8,栗東羽月,488(-2),2021年7月4日,芝,1200,曇,良,2017105895,01133
202102010212,9,1,1,ルーチェデラヴィタ,牝4,55.0,武豊,1:10.3,1.1/2,7.0,24.2,35.8,5-6,栗東須貝,452(+20),2021年7月4日,芝,1200,曇,良,2017100796,00666
202102010301,1,4,4,ブッシュガーデン,牝2,54.0,ルメー,1:09.8,,1.0,2.5,35.1,5-5,美浦武井,454(+6),2021年7月10日,芝,1200,曇,良,2019109094,05339
202102010301,2,1,1,トーセンヴァンノ,牡2,54.0,武豊,1:09.8,アタマ,3.0,4.4,34.4,9-8,美浦小桧山,478(+4),2021年7月10日,芝,1200,曇,良,2019104409,00666
202102010301,3,2,2,ファーンヒル,牡2,54.0,大野,1:10.0,1.1/4,4.0,7.5,35.5,3-3,栗東清水久,450(-6),2021年7月10日,芝,1200,曇,良,2019106293,01096
202102010301,4,3,3,ミスリチャード,牝2,53.0,☆泉谷,1:10.1,1/2,8.0,58.4,35.1,7-5,栗東村山,414(+4),2021年7月10日,芝,1200,曇,良,2019106524,01182
202102010301,5,6,6,エルバリオ,牡2,54.0,吉田隼,1:10.2,1/2,2.0,4.1,35.7,3-3,栗東高野,496(+2),2021年7月10日,芝,1200,曇,良,2019105075,01095
202102010301,6,7,7,スマイルアップ,牝2,54.0,丹内,1:10.6,2.1/2,6.0,15.0,36.3,2-2,美浦萱野,420(-6),2021年7月10日,芝,1200,曇,良,2019103815,01091
202102010301,7,8,9,ミウィ,牝2,54.0,古川吉,1:11.0,2,5.0,12.1,35.9,8-8,美浦大江原,428(+4),2021年7月10日,芝,1200,曇,良,2019100122,01015
202102010301,8,8,8,マイアミュレット,牡2,53.0,☆亀田,1:11.0,クビ,9.0,109.8,36.1,6-7,美浦天間,458(+4),2021年7月10日,芝,1200,曇,良,2019106730,01176
202102010301,9,5,5,ミンナノユメミノル,牡2,54.0,団野,1:11.4,2.1/2,7.0,48.1,37.2,1-1,美浦天間,478(+2),2021年7月10日,芝,1200,曇,良,2019106490,01180
202102010302,1,8,11,ニューフロンティア,牡3,53.0,▲小沢,0:58.8,,1.0,3.0,35.6,1-1,栗東田中克,476(0),2021年7月10日,ダ,1000,曇,良,2018100478,01185
202102010302,2,5,5,エルソール,牝3,50.0,★永島,0:59.7,5,5.0,17.2,35.7,7-7,栗東池江,434(+12),2021年7月10日,ダ,1000,曇,良,2018104150,01187
202102010302,3,7,10,ブリエヴェール,牡3,56.0,池添,0:59.8,クビ,3.0,3.5,36.1,5-6,美浦小笠,462(0),2021年7月10日,ダ,1000,曇,良,2018104849,01032
202102010302,4,3,3,クリノヴァニラ,牝3,54.0,黛,1:00.0,1.1/2,8.0,42.9,36.6,2-2,美浦萱野,486(+8),2021年7月10日,ダ,1000,曇,良,2018101215,01109
202102010302,5,1,1,アラタマリスト,牝3,54.0,水口,1:00.6,3.1/2,9.0,51.3,36.9,5-4,栗東浜田,440(-10),2021年7月10日,ダ,1000,曇,良,2018101078,01133
202102010302,6,5,6,インディナート,牝3,54.0,団野,1:00.7,クビ,2.0,3.2,36.8,7-9,栗東浅見,434(0),2021年7月10日,ダ,1000,曇,良,2018102663,01180
202102010302,7,6,8,スノームーンライト,牡3,56.0,菱田,1:00.8,1/2,7.0,23.1,36.9,7-7,美浦高橋文,486(-6),2021年7月10日,ダ,1000,曇,良,2018105622,01144
202102010302,8,6,7,ビューティフルボム,牝3,54.0,丹内,1:01.1,2,11.0,60.1,36.9,10-10,美浦古賀史,460(-4),2021年7月10日,ダ,1000,曇,良,2018106417,01091
202102010302,9,8,12,ビーアップ,牝3,54.0,国分恭,1:01.2,クビ,4.0,9.5,37.8,2-4,栗東五十嵐,456(-2),2021年7月10日,ダ,1000,曇,良,2018103594,01124
202102010302,10,4,4,クールシラユリ,牝3,54.0,菊沢,1:01.5,2,10.0,57.4,37.1,12-11,美浦小手川,430(-8),2021年7月10日,ダ,1000,曇,良,2018103487,01161
202102010302,11,7,9,ハローキャシー,牝3,52.0,△秋山稔,1:01.6,クビ,12.0,118.8,37.4,10-11,美浦尾形,442(+10),2021年7月10日,ダ,1000,曇,良,2018102940,01181
202102010302,12,2,2,ブルーグリッター,牡3,53.0,▲小林凌,1:01.6,ハナ,6.0,21.2,38.2,2-2,美浦新開,456(-2),2021年7月10日,ダ,1000,曇,良,2018100578,01177
202102010303,1,3,5,アルムファーツリー,牝3,54.0,大野,1:09.3,,5.0,10.6,35.6,5-5,栗東川村,446(-6),2021年7月10日,芝,1200,曇,良,2018101964,01096
202102010303,2,2,3,ウインカンターレ,牝3,54.0,横山武,1:09.4,1,6.0,15.5,35.9,4-4,美浦上原,478(+4),2021年7月10日,芝,1200,曇,良,2018101639,01170
202102010303,3,1,1,フェアリーバローズ,牝3,54.0,ルメー,1:09.6,1,1.0,3.5,35.7,7-7,栗東辻野,424(+12),2021年7月10日,芝,1200,曇,良,2018101327,05339
202102010303,4,1,2,パラマウント,牝3,54.0,団野,1:09.6,アタマ,12.0,51.7,35.4,9-8,栗東野中,416(+4),2021年7月10日,芝,1200,曇,良,2018106750,01180
202102010303,5,2,4,セリシア,牝3,51.0,▲横山琉,1:09.8,1,2.0,4.4,36.5,1-1,栗東中竹,460(-4),2021年7月10日,芝,1200,曇,良,2018100570,01192
202102010303,6,7,14,ゼログラヴィティ,牝3,54.0,丹内,1:09.9,1/2,11.0,47.4,36.5,2-2,美浦岩戸,488(+6),2021年7月10日,芝,1200,曇,良,2018100650,01091
202102010303,7,8,16,シーロンシャン,牝3,54.0,藤岡佑,1:10.0,1/2,3.0,4.7,36.2,6-5,栗東藤岡,472(-4),2021年7月10日,芝,1200,曇,良,2018102577,01093
202102010303,8,6,12,アイリッシュベル,牝3,54.0,岩田康,1:10.3,1.3/4,13.0,132.4,35.4,13-14,栗東茶木,394(-8),2021年7月10日,芝,1200,曇,良,2018105254,05203
202102010303,9,8,15,グリージャ,牝3,50.0,★永島,1:10.4,3/4,15.0,244.3,36.4,7-8,栗東四位,460(-26),2021年7月10日,芝,1200,曇,良,2018101358,01187
202102010303,10,6,11,ビスボッチャ,牝3,51.0,▲小沢,1:10.5,1/2,10.0,41.6,36.2,10-10,栗東鈴木孝,462(+12),2021年7月10日,芝,1200,曇,良,2018102042,01185
202102010303,11,3,6,カワカミカリーナ,牝3,53.0,☆泉谷,1:10.6,1.1/4,4.0,5.6,37.2,2-2,栗東本田,464(+2),2021年7月10日,芝,1200,曇,良,2018102861,01182
202102010303,12,7,13,ハートフルワールド,牝3,54.0,池添,1:10.7,クビ,8.0,25.1,36.1,12-11,栗東牧浦,456(+14),2021年7月10日,芝,1200,曇,良,2018106484,01032
202102010303,13,4,7,ディキシー,牝3,54.0,坂井,1:10.9,1,9.0,38.9,35.6,15-15,栗東小崎,440(+8),2021年7月10日,芝,1200,曇,良,2018103695,01163
202102010303,14,5,9,レープハフト,牝3,54.0,菱田,1:10.9,クビ,7.0,20.3,36.0,13-11,美浦宮田,460(+4),2021年7月10日,芝,1200,曇,良,2018101988,01144
202102010303,15,4,8,メイショウカモーン,牝3,54.0,加藤,1:11.1,1.1/2,14.0,193.3,36.6,11-11,栗東藤沢則,452(-2),2021年7月10日,芝,1200,曇,良,2018106199,01156
202102010303,16,5,10,ナッシングオンユー,牝3,54.0,竹之下,1:11.7,3.1/2,16.0,533.6,36.4,15-16,栗東千田,416(+6),2021年7月10日,芝,1200,曇,良,2018101365,01036
202102010304,1,8,14,ギャリエノワール,牡3,56.0,横山武,1:46.0,,1.0,1.9,38.7,1-1-1-1,美浦萩原,500(0),2021年7月10日,ダ,1700,曇,良,2018105436,01170
202102010304,2,6,10,デルマタモン,牡3,56.0,横山和,1:47.0,6,3.0,4.6,39.7,10-9-2-2,美浦勢司,506(+4),2021年7月10日,ダ,1700,曇,良,2018100976,01140
202102010304,3,5,7,ホッコーマイサン,牡3,54.0,△山田,1:48.0,6,4.0,15.8,39.1,4-4-7-7,美浦松永康,492(+2),2021年7月10日,ダ,1700,曇,良,2018103146,01173
202102010304,4,8,13,テイエムカチドキ,牡3,53.0,▲小沢,1:48.0,アタマ,8.0,41.4,38.7,12-12-10-10,栗東坂口,462(+4),2021年7月10日,ダ,1700,曇,良,2018105599,01185
202102010304,5,1,1,メモリーエアシップ,牡3,56.0,池添,1:48.1,クビ,6.0,20.2,39.7,5-6-5-5,栗東池添兼,460(+2),2021年7月10日,ダ,1700,曇,良,2018103232,01032
202102010304,6,4,5,アスカノミライ,牡3,56.0,吉田隼,1:48.1,クビ,2.0,3.7,39.9,5-5-4-4,栗東川村,502(-10),2021年7月10日,ダ,1700,曇,良,2018100967,01095
202102010304,7,5,8,コスモシェルパ,牡3,56.0,丹内,1:48.3,3/4,9.0,68.4,39.3,8-8-9-7,栗東宮,442(-8),2021年7月10日,ダ,1700,曇,良,2018110101,01091
202102010304,8,4,6,エンドステージ,牡3,56.0,荻野琢,1:48.5,1.1/4,11.0,220.1,39.0,11-11-12-11,美浦菊川,498(-8),2021年7月10日,ダ,1700,曇,良,2018104303,01112
202102010304,9,7,12,ペダンクルアーチ,牡3,56.0,岩田康,1:48.5,アタマ,7.0,37.6,40.5,2-3-3-3,栗東牧浦,502(-2),2021年7月10日,ダ,1700,曇,良,2018104528,05203
202102010304,10,6,9,コーズウェイヘッド,牝3,54.0,坂井,1:48.8,2,5.0,18.4,40.5,2-2-5-5,栗東鮫島,494(+6),2021年7月10日,ダ,1700,曇,良,2018110016,01163
202102010304,11,3,4,クアドリフォリオ,牝3,53.0,☆泉谷,1:48.9,クビ,10.0,77.8,40.1,8-9-7-7,美浦和田郎,494(-4),2021年7月10日,ダ,1700,曇,良,2018102052,01182
202102010304,12,7,11,ネオリーズ,牡3,54.0,△秋山稔,1:49.6,4,14.0,417.4,40.3,5-7-10-11,美浦鈴木伸,456(+6),2021年7月10日,ダ,1700,曇,良,2018102323,01181
202102010304,13,3,3,ミレッシモ,牝3,51.0,▲横山琉,1:49.6,クビ,12.0,237.2,40.1,13-13-12-13,美浦林,432(+6),2021年7月10日,ダ,1700,曇,良,2018106331,01192
202102010304,14,2,2,シンパセティック,牝3,50.0,★永島,1:50.4,5,13.0,282.2,40.2,14-14-14-14,栗東寺島,490(+14),2021年7月10日,ダ,1700,曇,良,2018105514,01187
202102010305,1,3,3,イチローイチロー,牡2,54.0,池添,1:10.8,,5.0,12.6,36.1,3-3,栗東北出,422(0),2021年7月10日,芝,1200,小雨,良,2019100986,01032
202102010305,2,6,6,ディージェーサン,牝2,54.0,丹内,1:10.8,ハナ,9.0,34.0,35.7,7-6,美浦古賀史,406(0),2021年7月10日,芝,1200,小雨,良,2019103517,01091
202102010305,3,2,2,アンジェリーナ,牝2,54.0,横山和,1:10.8,ハナ,1.0,2.6,35.9,5-3,栗東昆,440(0),2021年7月10日,芝,1200,小雨,良,2019106590,01140
202102010305,4,1,1,ハートホイップ,牝2,53.0,☆泉谷,1:10.8,ハナ,6.0,23.0,36.4,1-1,美浦天間,454(0),2021年7月10日,芝,1200,小雨,良,2019106179,01182
202102010305,5,8,11,テリオスリノ,牝2,54.0,古川吉,1:11.4,3.1/2,4.0,6.9,36.8,3-3,栗東松下,430(0),2021年7月10日,芝,1200,小雨,良,2019104516,01015
202102010305,6,8,10,エピファニアペスカ,牝2,51.0,▲小沢,1:11.5,1/2,2.0,4.4,36.3,7-8,栗東松永昌,460(0),2021年7月10日,芝,1200,小雨,良,2019104086,01185
202102010305,7,7,8,ブローヴェイス,牡2,52.0,△秋山稔,1:11.6,クビ,11.0,107.6,34.8,11-10,美浦浅野,410(0),2021年7月10日,芝,1200,小雨,良,2019104263,01181
202102010305,8,4,4,ローザロード,牝2,53.0,☆亀田,1:11.7,1/2,3.0,5.2,37.2,2-2,栗東加用,432(0),2021年7月10日,芝,1200,小雨,良,2019101739,01176
202102010305,9,5,5,アルコローザ,牝2,54.0,団野,1:11.7,ハナ,7.0,25.5,35.5,9-9,栗東佐々木,452(0),2021年7月10日,芝,1200,小雨,良,2019106372,01180
202102010305,10,6,7,タマモエース,牡2,54.0,吉田隼,1:12.2,3,8.0,28.3,37.2,6-6,栗東川村,440(0),2021年7月10日,芝,1200,小雨,良,2019104010,01095
202102010305,11,7,9,アナザーゲート,牡2,54.0,竹之下,1:13.3,7,10.0,53.4,36.9,10-11,栗東千田,470(0),2021年7月10日,芝,1200,小雨,良,2019106961,01036
202102010306,1,2,3,ブリンク,牝3,54.0,吉田隼,2:03.0,,1.0,3.2,37.0,6-3-2-2,栗東吉岡,438(-6),2021年7月10日,芝,2000,雨,良,2018105184,01095
202102010306,2,1,1,ホウオウリアリティ,牡3,56.0,大野,2:03.2,1.1/4,4.0,5.3,36.3,8-6-11-8,美浦高木,474(-2),2021年7月10日,芝,2000,雨,良,2018103489,01096
202102010306,3,5,9,アダムスマイリー,牡3,56.0,横山武,2:03.2,クビ,7.0,19.7,37.0,12-12-4-4,美浦青木,448(-2),2021年7月10日,芝,2000,雨,良,2018101251,01170
202102010306,4,1,2,ラップリーダー,牡3,55.0,☆泉谷,2:03.5,1.1/2,10.0,66.5,36.4,12-12-14-10,美浦小笠,462(-2),2021年7月10日,芝,2000,雨,良,2018104755,01182
202102010306,5,4,8,サトノディーバ,牝3,54.0,坂井,2:03.6,1/2,2.0,3.5,37.0,11-9-7-6,栗東矢作,480(+2),2021年7月10日,芝,2000,雨,良,2018100400,01163
202102010306,6,6,12,エーティーツヨシ,牡3,56.0,竹之下,2:03.6,クビ,9.0,41.6,37.5,1-1-4-4,栗東四位,482(-8),2021年7月10日,芝,2000,雨,良,2018102954,01036
202102010306,7,4,7,エイシンビルト,牡3,56.0,団野,2:03.9,1.3/4,8.0,27.9,37.0,14-14-11-10,栗東中尾,504(-4),2021年7月10日,芝,2000,雨,良,2018105906,01180
202102010306,8,7,13,レッドクラーガ,牡3,56.0,岩田康,2:04.3,2.1/2,11.0,124.3,36.6,16-16-16-14,美浦手塚,452(+8),2021年7月10日,芝,2000,雨,良,2018104851,05203
202102010306,9,6,11,メルカデオ,牡3,56.0,藤岡佑,2:04.4,3/4,6.0,18.8,38.7,15-14-1-1,栗東中内田,492(+4),2021年7月10日,芝,2000,雨,良,2018105463,01093
202102010306,10,8,15,ウヒョウノヒビキ,牝3,54.0,横山和,2:04.6,1.1/4,12.0,126.5,38.3,2-3-6-7,美浦小野,420(+2),2021年7月10日,芝,2000,雨,良,2018101574,01140
202102010306,11,7,14,ラヴオブネイチャー,牡3,53.0,▲小林凌,2:04.8,1,16.0,459.3,38.1,8-9-7-8,美浦深山,408(0),2021年7月10日,芝,2000,雨,良,2018105449,01177
202102010306,12,2,4,プレカーリー,牝3,54.0,黛,2:04.8,ハナ,15.0,322.6,37.8,4-3-11-14,美浦大和田,408(+8),2021年7月10日,芝,2000,雨,良,2018106609,01109
202102010306,13,5,10,ブライエス,牝3,54.0,国分恭,2:04.9,1.1/4,14.0,223.2,38.1,4-6-10-12,栗東高野,438(-6),2021年7月10日,芝,2000,雨,良,2018102037,01124
202102010306,14,3,6,ヒシハルク,牡3,56.0,ルメー,2:05.0,1/2,3.0,5.1,38.4,6-6-7-12,美浦堀,518(0),2021年7月10日,芝,2000,雨,良,2018105374,05339
202102010306,15,8,16,ロゼット,牝3,54.0,武豊,2:05.2,1,5.0,13.8,39.3,2-2-2-2,栗東高橋忠,406(-2),2021年7月10日,芝,2000,雨,良,2018104133,00666
202102010306,16,3,5,ナイルローズ,牝3,52.0,△秋山稔,2:05.3,1,13.0,164.7,37.9,8-9-15-16,美浦粕谷,470(+8),2021年7月10日,芝,2000,雨,良,2018103196,01181
202102010307,1,7,11,キープイットシンポ,牝3,52.0,横山和,1:45.5,,1.0,2.8,38.8,7-7-2-1,美浦小野,470(+6),2021年7月10日,ダ,1700,雨,稍,2018106435,01140
202102010307,2,5,7,スズカマクフィ,牝3,52.0,藤岡佑,1:45.8,1.1/2,2.0,3.4,38.9,13-12-4-3,栗東橋田,428(+6),2021年7月10日,ダ,1700,雨,稍,2018106345,01093
202102010307,3,3,3,プリヴェット,牝6,54.0,☆亀田,1:46.1,2,12.0,138.2,38.5,9-10-10-9,栗東今野,488(-6),2021年7月10日,ダ,1700,雨,稍,2015101367,01176
202102010307,4,8,13,フォギーデイ,牝4,55.0,勝浦,1:46.4,1.3/4,5.0,12.6,39.5,3-3-4-5,美浦水野,482(+8),2021年7月10日,ダ,1700,雨,稍,2017103382,01025
202102010307,5,6,9,アンジェリーブル,牝5,55.0,菊沢,1:46.5,3/4,3.0,5.9,39.3,7-7-7-6,美浦藤原辰,468(+2),2021年7月10日,ダ,1700,雨,稍,2016105686,01161
202102010307,6,1,1,マーチリリー,牝3,52.0,国分恭,1:46.9,2,13.0,155.0,40.3,1-1-1-2,栗東牧浦,496(+4),2021年7月10日,ダ,1700,雨,稍,2018106285,01124
202102010307,7,3,4,メイショウカスガ,牝5,52.0,▲小沢,1:47.1,1,6.0,14.2,40.1,4-3-6-6,栗東松永昌,480(-6),2021年7月10日,ダ,1700,雨,稍,2016102097,01185
202102010307,8,6,10,タガノグリュック,牝4,51.0,★永島,1:47.5,2.1/2,7.0,19.6,40.4,4-5-7-8,栗東鈴木孝,488(+8),2021年7月10日,ダ,1700,雨,稍,2017101727,01187
202102010307,9,4,5,ハイボールコパ,牝3,51.0,☆泉谷,1:47.7,1.1/4,8.0,27.6,40.2,11-10-10-9,栗東渡辺,452(+8),2021年7月10日,ダ,1700,雨,稍,2018105596,01182
202102010307,10,4,6,コウソクカレン,牝3,52.0,横山武,1:47.8,1/2,4.0,6.9,41.1,2-2-2-3,美浦中舘,496(0),2021年7月10日,ダ,1700,雨,稍,2018104971,01170
202102010307,11,2,2,シェーン,牝4,53.0,△秋山稔,1:48.1,1.3/4,9.0,38.9,40.2,13-14-12-12,栗東角田,490(+8),2021年7月10日,ダ,1700,雨,稍,2017101790,01181
202102010307,12,8,14,キョウエイロナ,牝3,49.0,▲横山琉,1:48.4,2,10.0,80.4,41.2,4-5-7-11,美浦萱野,424(-2),2021年7月10日,ダ,1700,雨,稍,2018104298,01192
202102010307,13,5,8,フェイタリズム,牝4,53.0,△山田,1:49.0,3.1/2,14.0,260.7,40.6,12-13-14-13,美浦小桧山,454(-8),2021年7月10日,ダ,1700,雨,稍,2017105648,01173
